clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
hi_033,encodec,hi,Indo-Aryan,4.108682632446289,0.947262816187781,17.03181743621826,5.834073
hi_033,hifi_codec,hi,Indo-Aryan,2.645322799682617,0.8601868018439728,0.54610475897789,4.383646
hi_034,snac,hi,Indo-Aryan,1.6265785694122314,0.8080338566980182,-10.851690769195557,3.3354928
hi_034,encodec,hi,Indo-Aryan,3.7539305686950684,0.966642103713119,16.461124420166016,6.1599665
hi_034,hifi_codec,hi,Indo-Aryan,1.9784469604492188,0.8601452889043318,-1.623501181602478,4.752877
hi_035,snac,hi,Indo-Aryan,1.7871456146240234,0.8141670812043726,-5.05098283290863,3.1098697
hi_035,encodec,hi,Indo-Aryan,3.799933433532715,0.9570595383495457,17.218165397644043,5.669622
hi_035,hifi_codec,hi,Indo-Aryan,2.0522871017456055,0.8585665915521428,-2.319369614124298,4.801505
hi_036,snac,hi,Indo-Aryan,1.978055477142334,0.8552082344171621,-7.154439091682434,3.0089402
hi_036,encodec,hi,Indo-Aryan,3.7833285331726074,0.9683963790965598,15.52324891090393,5.1999855
hi_036,hifi_codec,hi,Indo-Aryan,1.686469316482544,0.84559884008943,-3.4317848086357117,4.5102787
hi_037,snac,hi,Indo-Aryan,1.7631449699401855,0.8162788427574802,-4.6121251583099365,3.142537
hi_037,encodec,hi,Indo-Aryan,3.8922536373138428,0.9597315386802328,17.302169799804688,5.9969273
hi_037,hifi_codec,hi,Indo-Aryan,1.59074866771698,0.8262690681192331,-2.7673137187957764,4.376871
hi_038,snac,hi,Indo-Aryan,1.6499017477035522,0.8360323064227505,-13.435497283935547,3.0022576
hi_038,encodec,hi,Indo-Aryan,3.744924306869507,0.9751959072701578,15.573222637176514,5.6636195
hi_038,hifi_codec,hi,Indo-Aryan,1.8337831497192383,0.873547371238247,-4.3630650639534,4.5056653
hi_039,snac,hi,Indo-Aryan,1.606743574142456,0.836505378467095,-13.532506227493286,3.3130107
hi_039,encodec,hi,Indo-Aryan,3.8108274936676025,0.9714096127461349,14.775652885437012,5.5223055
hi_039,hifi_codec,hi,Indo-Aryan,1.5496675968170166,0.8541799693840868,-4.217128753662109,4.664156
hi_040,snac,hi,Indo-Aryan,1.9094452857971191,0.8155167448819426,-10.604631900787354,3.6166875
hi_040,encodec,hi,Indo-Aryan,3.8171050548553467,0.9605287826198692,14.248526096343994,6.406708
hi_040,hifi_codec,hi,Indo-Aryan,2.054495334625244,0.8328752001257917,-0.7864463329315186,5.370095
hi_041,snac,hi,Indo-Aryan,1.6569437980651855,0.8369761109396479,-8.517341017723083,2.8713164
hi_041,encodec,hi,Indo-Aryan,3.862055778503418,0.9697851357863254,16.15360736846924,5.258738
hi_041,hifi_codec,hi,Indo-Aryan,1.5952640771865845,0.8400885257110884,-6.444194912910461,4.337412
hi_042,snac,hi,Indo-Aryan,1.6222622394561768,0.8583769844178378,-7.830773591995239,2.9171593
hi_042,encodec,hi,Indo-Aryan,3.807955741882324,0.9717821344073522,16.320250034332275,5.301566
hi_042,hifi_codec,hi,Indo-Aryan,1.8940812349319458,0.8781580442729777,-2.8599193692207336,4.206918
hi_043,snac,hi,Indo-Aryan,1.581818699836731,0.8241131286253452,-9.58525002002716,3.6361244
hi_043,encodec,hi,Indo-Aryan,3.6204798221588135,0.9715882568095049,10.106842517852783,5.45115
hi_043,hifi_codec,hi,Indo-Aryan,1.6109271049499512,0.8613279184047787,-5.834543704986572,4.5382442
hi_044,snac,hi,Indo-Aryan,1.9354138374328613,0.8496236813319733,-0.47282733023166656,2.260339
hi_044,encodec,hi,Indo-Aryan,3.536224126815796,0.9653703608681906,11.528842449188232,4.775177
hi_044,hifi_codec,hi,Indo-Aryan,2.1936821937561035,0.8907003854601493,1.8498997390270233,1.7946886
hi_045,snac,hi,Indo-Aryan,2.0282115936279297,1e-05,-0.1107880100607872,2.2266357
hi_045,encodec,hi,Indo-Aryan,3.9409942626953125,1e-05,15.737266540527344,4.025232
hi_045,hifi_codec,hi,Indo-Aryan,2.744863748550415,1e-05,0.1563272811472416,2.8317955
hi_046,snac,hi,Indo-Aryan,1.7738752365112305,0.8571799753867761,-3.9695382118225098,2.1627357
hi_046,encodec,hi,Indo-Aryan,3.856196641921997,0.9718822607554397,14.692670106887817,4.136315
hi_046,hifi_codec,hi,Indo-Aryan,1.7166575193405151,0.8603989733551709,-17.5978946685791,2.828771
hi_047,snac,hi,Indo-Aryan,1.7721381187438965,0.8274311784084455,-7.098109722137451,2.415538
hi_047,encodec,hi,Indo-Aryan,3.756686210632324,0.9730158802150087,14.157055616378784,4.1600747
hi_047,hifi_codec,hi,Indo-Aryan,1.7243866920471191,0.8807248542793359,-9.316902160644531,2.9035754
hi_048,snac,hi,Indo-Aryan,1.9946635961532593,0.8436115016289183,-8.132855892181396,2.689792
